chromosome	start1	end1	id1	start2	end2	id2	localScore
18	59200000	59840000	5458	59200000	59840000	4370	0.0
18	59840000	59960000	5459	59840000	59960000	4371	0.0
18	59960000	60240000	5460	59960000	60280000	4372	0.125
18	60240000	60680000	5461	59960000	60280000	4372	0.909090909091
18	60240000	60680000	5461	60280000	60360000	6094	0.818181818182
18	60240000	60680000	5461	60360000	60680000	4373	0.272727272727
18	60680000	61040000	5462	60680000	61120000	4374	0.181818181818
18	61040000	61160000	7012	60680000	61120000	4374	0.818181818182
18	61040000	61160000	7012	61120000	61560000	4375	0.909090909091
18	61160000	61520000	5463	61120000	61560000	4375	0.181818181818
18	61520000	61640000	5464	61120000	61560000	4375	0.909090909091
18	61520000	61640000	5464	61560000	61680000	6095	0.333333333333
18	61640000	63520000	5465	61560000	61680000	6095	0.978723404255
18	61640000	63520000	5465	61680000	64200000	4376	0.269841269841
18	63520000	64200000	5466	61680000	64200000	4376	0.730158730159
18	64200000	64880000	5467	64200000	64760000	6096	0.176470588235
18	64200000	64880000	5467	64760000	64880000	4377	0.823529411765
18	64880000	66440000	5468	64880000	66440000	4378	0.0
18	66440000	67800000	5469	66440000	67800000	4379	0.0
18	67800000	67840000	7013	67800000	68120000	4380	0.875
18	67840000	68120000	5470	67800000	68120000	4380	0.125
18	68120000	70360000	5471	68120000	70320000	6097	0.0178571428571
18	68120000	70360000	5471	70320000	71840000	4381	0.982142857143
18	70360000	71800000	5472	70320000	71840000	4381	0.0526315789474
18	71800000	72240000	5473	70320000	71840000	4381	0.973684210526
18	71800000	72240000	5473	71840000	72240000	4382	0.0909090909091
18	72240000	72280000	7014	72240000	72280000	6098	0.0
18	72320000	74080000	5474	72320000	72360000	6099	0.977272727273
18	72320000	74080000	5474	72360000	72760000	4383	0.772727272727
18	72320000	74080000	5474	72760000	74080000	4384	0.25
18	74080000	74440000	5475	74080000	74440000	4385	0.0
18	74440000	74560000	7015	74440000	74520000	6100	0.333333333333
18	74440000	74560000	7015	74520000	74720000	4386	0.8
18	74560000	75440000	5476	74520000	74720000	4386	0.818181818182
18	74560000	75440000	5476	74720000	74960000	4387	0.727272727273
18	74560000	75440000	5476	74960000	75720000	6101	0.454545454545
18	75440000	75680000	5477	74960000	75720000	6101	0.684210526316
18	75680000	75720000	7016	74960000	75720000	6101	0.947368421053
18	75760000	75800000	7017	75760000	76840000	6102	0.962962962963
18	75800000	76240000	5478	75760000	76840000	6102	0.592592592593
18	76240000	76360000	7018	75760000	76840000	6102	0.888888888889
18	76360000	76800000	5479	75760000	76840000	6102	0.592592592593
18	76800000	77120000	5480	75760000	76840000	6102	0.962962962963
18	76800000	77120000	5480	76840000	77040000	4388	0.375
18	76800000	77120000	5480	77040000	77120000	6103	0.75
18	77120000	77480000	5481	77120000	77440000	4389	0.111111111111
18	77120000	77480000	5481	77440000	78000000	4390	0.928571428571
18	77480000	78000000	5482	77440000	78000000	4390	0.0714285714286
19	80000	120000	7019	80000	120000	6104	0.0
19	240000	560000	5483	240000	520000	4391	0.125
19	240000	560000	5483	520000	720000	4392	0.875
19	560000	760000	5484	520000	720000	4392	0.2
19	560000	760000	5484	720000	960000	4393	0.833333333333
19	760000	880000	5485	720000	960000	4393	0.5
19	880000	1000000	5486	720000	960000	4393	0.666666666667
19	880000	1000000	5486	960000	1280000	4394	0.875
19	1000000	1240000	5487	960000	1280000	4394	0.25
19	1240000	1440000	5488	960000	1280000	4394	0.875
19	1240000	1440000	5488	1280000	1440000	4395	0.2
19	1440000	1880000	5489	1440000	1880000	4396	0.0
19	1880000	2440000	5490	1880000	2120000	4397	0.571428571429
19	1880000	2440000	5490	2120000	2440000	4398	0.428571428571
19	2440000	2640000	5491	2440000	2640000	4399	0.0
19	2640000	2920000	5492	2640000	2760000	4400	0.571428571429
19	2640000	2920000	5492	2760000	2960000	4401	0.428571428571
19	2920000	3280000	5493	2760000	2960000	4401	0.888888888889
19	2920000	3280000	5493	2960000	3200000	4402	0.333333333333
19	2920000	3280000	5493	3200000	3280000	6105	0.777777777778
19	3280000	3480000	5494	3280000	3480000	4403	0.0
19	3480000	3560000	7020	3480000	3760000	4404	0.714285714286
19	3560000	3720000	5495	3480000	3760000	4404	0.428571428571
19	3720000	3960000	5496	3480000	3760000	4404	0.857142857143
19	3720000	3960000	5496	3760000	3960000	4405	0.166666666667
19	3960000	4240000	5497	3960000	4240000	4406	0.0
19	4240000	4360000	5498	4240000	4480000	4407	0.5
19	4360000	4480000	5499	4240000	4480000	4407	0.5
19	4480000	4560000	7021	4480000	4680000	4408	0.6
19	4560000	4680000	5500	4480000	4680000	4408	0.4
19	4680000	4800000	5501	4680000	5040000	4409	0.666666666667
19	4800000	5320000	5502	4680000	5040000	4409	0.538461538462
19	4800000	5320000	5502	5040000	5640000	4410	0.533333333333
19	5320000	5560000	5503	5040000	5640000	4410	0.6
19	5560000	5680000	5504	5040000	5640000	4410	0.866666666667
19	5560000	5680000	5504	5640000	5680000	6106	0.666666666667
19	5680000	5760000	7022	5680000	6000000	4411	0.75
19	5760000	6000000	5505	5680000	6000000	4411	0.25
19	6000000	6480000	5506	6000000	6400000	4412	0.166666666667
19	6000000	6480000	5506	6400000	7080000	6107	0.882352941176
19	6480000	6840000	5507	6400000	7080000	6107	0.470588235294
19	6840000	7040000	5508	6400000	7080000	6107	0.705882352941
19	7040000	7080000	7023	6400000	7080000	6107	0.941176470588
19	7080000	7320000	5509	7080000	7320000	4413	0.0
19	7400000	7600000	5510	7400000	7600000	4414	0.0
19	7600000	7960000	5511	7600000	7920000	4415	0.111111111111
19	7600000	7960000	5511	7920000	7960000	6108	0.888888888889
19	7960000	8320000	5512	7960000	8360000	4416	0.1
19	8320000	8400000	7024	7960000	8360000	4416	0.9
19	8320000	8400000	7024	8360000	8640000	4417	0.857142857143
19	8400000	8560000	5513	8360000	8640000	4417	0.428571428571
19	8560000	8680000	7025	8360000	8640000	4417	0.714285714286
19	8560000	8680000	7025	8640000	8680000	6109	0.666666666667
19	8720000	8760000	7026	8720000	8760000	6110	0.0
19	8760000	9240000	5514	8760000	8880000	4418	0.75
19	8760000	9240000	5514	8880000	9200000	6111	0.333333333333
19	8760000	9240000	5514	9200000	9920000	4419	0.944444444444
19	9240000	9680000	5515	9200000	9920000	4419	0.388888888889
19	9680000	9920000	5516	9200000	9920000	4419	0.666666666667
19	9920000	9960000	7027	9920000	10000000	6112	0.5
19	9960000	10200000	5517	9920000	10000000	6112	0.833333333333
19	9960000	10200000	5517	10000000	10200000	4420	0.166666666667
19	10200000	10520000	5518	10200000	10520000	4421	0.0
19	10520000	10600000	7028	10520000	10560000	6113	0.5
19	10520000	10600000	7028	10560000	10960000	4422	0.9
19	10600000	10840000	5519	10560000	10960000	4422	0.4
19	10840000	10960000	5520	10560000	10960000	4422	0.7
19	10960000	11360000	5521	10960000	11240000	4423	0.3
19	10960000	11360000	5521	11240000	11720000	4424	0.75
19	11360000	11600000	5522	11240000	11720000	4424	0.5
19	11600000	11720000	7029	11240000	11720000	4424	0.75
19	11720000	12760000	5523	11720000	12760000	4425	0.0
19	12760000	13080000	5524	12760000	13080000	4426	0.0
19	13080000	13240000	5525	13080000	13240000	4427	0.0
19	13240000	13320000	7030	13240000	13320000	6114	0.0
19	13320000	13880000	5526	13320000	13840000	4428	0.0714285714286
19	13320000	13880000	5526	13840000	13960000	4429	0.928571428571
19	13880000	13960000	7031	13840000	13960000	4429	0.333333333333
19	13960000	14200000	5527	13960000	14200000	4430	0.0
19	14200000	14560000	5528	14200000	14600000	4431	0.1
19	14560000	14680000	7032	14200000	14600000	4431	0.9
19	14560000	14680000	7032	14600000	15200000	6115	0.866666666667
19	14680000	15200000	5529	14600000	15200000	6115	0.133333333333
19	15200000	15560000	5530	15200000	15560000	4432	0.0
19	15560000	16160000	5531	15560000	16120000	6116	0.0666666666667
19	15560000	16160000	5531	16120000	16280000	4433	0.933333333333
19	16160000	16320000	5532	16120000	16280000	4433	0.25
19	16160000	16320000	5532	16280000	16640000	4434	0.888888888889
19	16320000	16520000	5533	16280000	16640000	4434	0.444444444444
19	16520000	16640000	5534	16280000	16640000	4434	0.666666666667
19	16640000	16800000	5535	16640000	16760000	4435	0.25
19	16640000	16800000	5535	16760000	17160000	4436	0.9
19	16800000	17160000	5536	16760000	17160000	4436	0.1
19	17160000	17320000	5537	17160000	17400000	4437	0.333333333333
19	17320000	17440000	5538	17160000	17400000	4437	0.666666666667
19	17320000	17440000	5538	17400000	17600000	4438	0.8
19	17440000	17600000	5539	17400000	17600000	4438	0.2
19	17600000	18000000	5540	17600000	18040000	4439	0.0909090909091
19	18000000	18160000	5541	17600000	18040000	4439	0.909090909091
19	18000000	18160000	5541	18040000	18240000	4440	0.4
19	18160000	18240000	7033	18040000	18240000	4440	0.6
19	18240000	18520000	5542	18240000	18520000	4441	0.0
19	18520000	19000000	5543	18520000	19120000	4442	0.2
19	19000000	19120000	5544	18520000	19120000	4442	0.8
19	19120000	19280000	5545	19120000	19640000	4443	0.692307692308
19	19280000	19480000	5546	19120000	19640000	4443	0.615384615385
19	19480000	19640000	5547	19120000	19640000	4443	0.692307692308
19	19640000	19800000	5548	19640000	19800000	4444	0.0
19	19800000	20080000	5549	19800000	20520000	6117	0.611111111111
19	20080000	20320000	5550	19800000	20520000	6117	0.666666666667
19	20320000	20480000	5551	19800000	20520000	6117	0.777777777778
19	20480000	20520000	7034	19800000	20520000	6117	0.944444444444
19	20560000	21240000	5552	20560000	24640000	6118	0.833333333333
19	21240000	21360000	5553	20560000	24640000	6118	0.970588235294
19	21360000	22040000	5554	20560000	24640000	6118	0.833333333333
19	22040000	23280000	5555	20560000	24640000	6118	0.696078431373
19	23280000	23440000	5556	20560000	24640000	6118	0.960784313725
19	23440000	23520000	7035	20560000	24640000	6118	0.980392156863
19	23520000	24520000	5557	20560000	24640000	6118	0.754901960784
19	24520000	24640000	5558	20560000	24640000	6118	0.970588235294
19	27720000	27920000	7036	27720000	30080000	6119	0.915254237288
19	27920000	28440000	5559	27720000	30080000	6119	0.779661016949
19	28440000	28840000	5560	27720000	30080000	6119	0.830508474576
19	28840000	29200000	5561	27720000	30080000	6119	0.847457627119
19	29200000	29360000	5562	27720000	30080000	6119	0.932203389831
19	29360000	29760000	5563	27720000	30080000	6119	0.830508474576
19	29760000	30040000	5564	27720000	30080000	6119	0.881355932203
19	30040000	30200000	7037	27720000	30080000	6119	0.983050847458
19	30040000	30200000	7037	30080000	30200000	4445	0.25
19	30200000	30360000	5565	30200000	30400000	4446	0.2
19	30360000	30520000	7038	30200000	30400000	4446	0.8
19	30360000	30520000	7038	30400000	31160000	6120	0.842105263158
19	30520000	31160000	5566	30400000	31160000	6120	0.157894736842
19	31160000	32760000	5567	31160000	32800000	4447	0.0243902439024
19	32760000	33080000	5568	31160000	32800000	4447	0.975609756098
19	32760000	33080000	5568	32800000	33200000	6121	0.3
19	33080000	33640000	5569	32800000	33200000	6121	0.785714285714
19	33080000	33640000	5569	33200000	33320000	4448	0.785714285714
19	33080000	33640000	5569	33320000	33440000	6122	0.785714285714
19	33080000	33640000	5569	33440000	33640000	4449	0.642857142857
19	33640000	33720000	7039	33640000	33720000	6123	0.0
19	33720000	33880000	5570	33720000	33920000	4450	0.2
19	33880000	34280000	5571	33720000	33920000	4450	0.9
19	33880000	34280000	5571	33920000	34680000	6124	0.526315789474
19	34280000	34640000	5572	33920000	34680000	6124	0.526315789474
19	34640000	34720000	7040	33920000	34680000	6124	0.947368421053
19	34640000	34720000	7040	34680000	34880000	4451	0.8
19	34720000	34840000	5573	34680000	34880000	4451	0.4
19	34840000	35000000	5574	34680000	34880000	4451	0.8
19	34840000	35000000	5574	34880000	35000000	4452	0.25
19	35000000	35280000	5575	35000000	35800000	6125	0.65
19	35280000	35520000	5576	35000000	35800000	6125	0.7
19	35520000	35760000	5577	35000000	35800000	6125	0.7
19	35760000	36000000	5578	35000000	35800000	6125	0.95
19	35760000	36000000	5578	35800000	36000000	4453	0.166666666667
19	36000000	36200000	5579	36000000	36160000	6126	0.2
19	36000000	36200000	5579	36160000	36600000	4454	0.909090909091
19	36200000	36520000	5580	36160000	36600000	4454	0.272727272727
19	36520000	36680000	7041	36160000	36600000	4454	0.818181818182
19	36520000	36680000	7041	36600000	38360000	4455	0.954545454545
19	36680000	36800000	5581	36600000	38360000	4455	0.931818181818
19	36800000	37000000	5582	36600000	38360000	4455	0.886363636364
19	37000000	37760000	5583	36600000	38360000	4455	0.568181818182
19	37760000	38360000	5584	36600000	38360000	4455	0.659090909091
19	38360000	38720000	5585	38360000	38720000	4456	0.0
19	38720000	38880000	5586	38720000	38880000	4457	0.0
19	38880000	39440000	5587	38880000	39440000	4458	0.0
19	39440000	39520000	7042	39440000	39920000	4459	0.833333333333
19	39520000	39920000	5588	39440000	39920000	4459	0.166666666667
19	39920000	40000000	7043	39920000	40040000	4460	0.333333333333
19	40000000	40320000	5589	39920000	40040000	4460	0.875
19	40000000	40320000	5589	40040000	40600000	6127	0.5
19	40320000	40720000	5590	40040000	40600000	6127	0.5
19	40320000	40720000	5590	40600000	40760000	4461	0.7
19	40720000	40800000	7044	40600000	40760000	4461	0.75
19	40720000	40800000	7044	40760000	41160000	4462	0.9
19	40800000	40920000	5591	40760000	41160000	4462	0.7
19	40920000	41160000	7045	40760000	41160000	4462	0.4
19	41160000	41320000	5592	41160000	41360000	4463	0.2
19	41320000	41680000	5593	41160000	41360000	4463	0.888888888889
19	41320000	41680000	5593	41360000	41440000	6128	0.777777777778
19	41320000	41680000	5593	41440000	41560000	4464	0.666666666667
19	41320000	41680000	5593	41560000	41680000	6129	0.666666666667
19	41680000	41840000	5594	41680000	41840000	4465	0.0
19	41840000	41920000	7046	41840000	42440000	6130	0.866666666667
19	41920000	42120000	5595	41840000	42440000	6130	0.666666666667
19	42120000	42320000	5596	41840000	42440000	6130	0.666666666667
19	42320000	42440000	7047	41840000	42440000	6130	0.8
19	42440000	42560000	5597	42440000	42560000	4466	0.0
19	42560000	42760000	5598	42560000	42920000	4467	0.444444444444
19	42760000	42920000	5599	42560000	42920000	4467	0.555555555556
19	42920000	43080000	5600	42920000	43680000	6131	0.789473684211
19	43080000	43120000	7048	42920000	43680000	6131	0.947368421053
19	43120000	43840000	5601	42920000	43680000	6131	0.263157894737
19	43120000	43840000	5601	43680000	43800000	4468	0.833333333333
19	43120000	43840000	5601	43800000	43920000	6132	0.944444444444
19	43840000	43920000	7049	43800000	43920000	6132	0.333333333333
19	43920000	44040000	5602	43920000	44040000	4469	0.0
19	44040000	44200000	5603	44040000	44200000	4470	0.0
19	44200000	44320000	5604	44200000	44320000	4471	0.0
19	44320000	45040000	5605	44320000	45040000	4472	0.0
19	45040000	45200000	5606	45040000	45360000	4473	0.5
19	45200000	45400000	5607	45040000	45360000	4473	0.5
19	45200000	45400000	5607	45360000	45480000	4474	0.8
19	45400000	45600000	5608	45360000	45480000	4474	0.6
19	45400000	45600000	5608	45480000	45880000	4475	0.7
19	45600000	45680000	7050	45480000	45880000	4475	0.8
19	45680000	45880000	5609	45480000	45880000	4475	0.5
19	45880000	46000000	5610	45880000	46200000	4476	0.625
19	46000000	46200000	5611	45880000	46200000	4476	0.375
19	46200000	46400000	7051	46200000	46400000	4477	0.0
19	46400000	46520000	5612	46400000	46800000	4478	0.7
19	46520000	46800000	5613	46400000	46800000	4478	0.3
19	46800000	46880000	7052	46800000	47040000	4479	0.666666666667
19	46880000	47040000	5614	46800000	47040000	4479	0.333333333333
19	47040000	47120000	7053	47040000	47080000	6133	0.5
19	47040000	47120000	7053	47080000	47240000	4480	0.75
19	47120000	47360000	5615	47080000	47240000	4480	0.5
19	47120000	47360000	5615	47240000	47520000	4481	0.571428571429
19	47360000	47520000	5616	47240000	47520000	4481	0.428571428571
19	47520000	47760000	5617	47520000	47760000	4482	0.0
19	47760000	47880000	5618	47760000	48320000	4483	0.785714285714
19	47880000	47960000	7054	47760000	48320000	4483	0.857142857143
19	47960000	48200000	5619	47760000	48320000	4483	0.571428571429
19	48200000	48320000	5620	47760000	48320000	4483	0.785714285714
19	48320000	48400000	7055	48320000	48760000	4484	0.818181818182
19	48400000	48800000	5621	48320000	48760000	4484	0.181818181818
19	48400000	48800000	5621	48760000	49160000	4485	0.9
19	48800000	49120000	5622	48760000	49160000	4485	0.2
19	49120000	49520000	5623	48760000	49160000	4485	0.9
19	49120000	49520000	5623	49160000	49520000	4486	0.1
19	49520000	49720000	5624	49520000	49960000	4487	0.545454545455
19	49720000	50000000	5625	49520000	49960000	4487	0.454545454545
19	49720000	50000000	5625	49960000	50000000	6134	0.857142857143
19	50000000	50200000	5626	50000000	50200000	4488	0.0
19	50200000	50400000	5627	50200000	50400000	4489	0.0
19	50400000	50600000	5628	50400000	50600000	6135	0.0
19	50600000	50840000	5629	50600000	50720000	4490	0.5
19	50600000	50840000	5629	50720000	50880000	6136	0.5
19	50840000	51000000	5630	50720000	50880000	6136	0.75
19	50840000	51000000	5630	50880000	51000000	4491	0.25
19	51000000	51280000	5631	51000000	52400000	6137	0.8
19	51280000	51600000	5632	51000000	52400000	6137	0.771428571429
19	51600000	52320000	5633	51000000	52400000	6137	0.485714285714
19	52320000	52760000	5634	51000000	52400000	6137	0.942857142857
19	52320000	52760000	5634	52400000	52760000	4492	0.181818181818
19	52760000	53280000	5635	52760000	53520000	4493	0.315789473684
19	53280000	53480000	5636	52760000	53520000	4493	0.736842105263
19	53480000	53680000	5637	52760000	53520000	4493	0.947368421053
19	53480000	53680000	5637	53520000	53640000	4494	0.4
19	53480000	53680000	5637	53640000	54120000	6138	0.916666666667
19	53680000	53920000	5638	53640000	54120000	6138	0.5
19	53920000	54080000	5639	53640000	54120000	6138	0.666666666667
19	54080000	54200000	5640	53640000	54120000	6138	0.916666666667
19	54080000	54200000	5640	54120000	54240000	4495	0.333333333333
19	54200000	54240000	7056	54120000	54240000	4495	0.666666666667
19	54280000	54640000	5641	54280000	54320000	6139	0.888888888889
19	54280000	54640000	5641	54320000	54560000	4496	0.333333333333
19	54280000	54640000	5641	54560000	54640000	6140	0.777777777778
19	54640000	54720000	7057	54640000	54760000	4497	0.333333333333
19	54720000	54920000	5642	54640000	54760000	4497	0.8
19	54720000	54920000	5642	54760000	55600000	6141	0.809523809524
19	54920000	55000000	7058	54760000	55600000	6141	0.904761904762
19	55000000	55360000	5643	54760000	55600000	6141	0.571428571429
19	55360000	55600000	5644	54760000	55600000	6141	0.714285714286
19	55600000	56000000	5645	55600000	56160000	4498	0.285714285714
19	56000000	56160000	5646	55600000	56160000	4498	0.714285714286
19	56160000	56240000	7059	56160000	57880000	6142	0.953488372093
19	56240000	56560000	5647	56160000	57880000	6142	0.813953488372
19	56560000	56880000	5648	56160000	57880000	6142	0.813953488372
19	56880000	57720000	5649	56160000	57880000	6142	0.511627906977
19	57720000	57880000	5650	56160000	57880000	6142	0.906976744186
19	57880000	57960000	7060	57880000	58800000	4499	0.913043478261
19	57960000	58160000	5651	57880000	58800000	4499	0.782608695652
19	58160000	58240000	7061	57880000	58800000	4499	0.913043478261
19	58240000	58400000	5652	57880000	58800000	4499	0.826086956522
19	58400000	58720000	5653	57880000	58800000	4499	0.652173913043
19	58720000	58840000	5654	57880000	58800000	4499	0.913043478261
19	58720000	58840000	5654	58800000	59080000	4500	0.857142857143
19	58840000	59040000	5655	58800000	59080000	4500	0.285714285714
19	59040000	59120000	7062	58800000	59080000	4500	0.857142857143
19	59040000	59120000	7062	59080000	59120000	6143	0.5
20	40000	240000	5656	40000	320000	4501	0.285714285714
20	240000	320000	7063	40000	320000	4501	0.714285714286
20	320000	480000	5657	320000	520000	4502	0.2
20	480000	760000	5658	320000	520000	4502	0.857142857143
20	480000	760000	5658	520000	720000	4503	0.285714285714
20	480000	760000	5658	720000	1000000	4504	0.857142857143
20	760000	960000	5659	720000	1000000	4504	0.285714285714
20	960000	1200000	5660	720000	1000000	4504	0.857142857143
20	960000	1200000	5660	1000000	1080000	6144	0.666666666667
20	960000	1200000	5660	1080000	1200000	4505	0.5
20	1200000	1480000	5661	1200000	1440000	4506	0.142857142857
20	1200000	1480000	5661	1440000	1520000	6145	0.857142857143
20	1480000	1760000	5662	1440000	1520000	6145	0.857142857143
20	1480000	1760000	5662	1520000	1640000	4507	0.571428571429
20	1480000	1760000	5662	1640000	1720000	6146	0.714285714286
20	1480000	1760000	5662	1720000	2200000	4508	0.916666666667
20	1760000	2160000	5663	1720000	2200000	4508	0.166666666667
20	2160000	2440000	5664	1720000	2200000	4508	0.916666666667
20	2160000	2440000	5664	2200000	2280000	6147	0.714285714286
20	2160000	2440000	5664	2280000	2400000	4509	0.571428571429
20	2160000	2440000	5664	2400000	2480000	6148	0.857142857143
20	2440000	2640000	5665	2400000	2480000	6148	0.8
20	2440000	2640000	5665	2480000	2640000	4510	0.2
20	2640000	3040000	5666	2640000	3000000	4511	0.1
20	2640000	3040000	5666	3000000	3160000	4512	0.9
20	3040000	3320000	5667	3000000	3160000	4512	0.571428571429
20	3040000	3320000	5667	3160000	3640000	4513	0.666666666667
20	3320000	3640000	5668	3160000	3640000	4513	0.333333333333
20	3640000	3760000	5669	3640000	3840000	4514	0.4
20	3760000	3880000	5670	3640000	3840000	4514	0.6
20	3760000	3880000	5670	3840000	4080000	4515	0.833333333333
20	3880000	4040000	5671	3840000	4080000	4515	0.333333333333
20	4040000	4200000	5672	3840000	4080000	4515	0.833333333333
20	4040000	4200000	5672	4080000	4200000	4516	0.25
20	4200000	4600000	5673	4200000	4600000	4517	0.0
20	4600000	4720000	5674	4600000	4720000	4518	0.0
20	4720000	5080000	5675	4720000	5080000	4519	0.0
20	5080000	5200000	5676	5080000	5200000	4520	0.0
20	5200000	5480000	5677	5200000	5480000	6149	0.0
20	5480000	6080000	5678	5480000	6080000	4521	0.0
20	6080000	6120000	7064	6080000	7920000	4522	0.978260869565
20	6120000	7320000	5679	6080000	7920000	4522	0.347826086957
20	7320000	7920000	5680	6080000	7920000	4522	0.673913043478
20	7920000	8720000	5681	7920000	8720000	4523	0.0
20	8720000	9400000	5682	8720000	9360000	4524	0.0588235294118
20	8720000	9400000	5682	9360000	9600000	4525	0.941176470588
20	9400000	9600000	5683	9360000	9600000	4525	0.166666666667
20	9600000	9920000	5684	9600000	9920000	6150	0.0
20	9920000	10440000	5685	9920000	10440000	4526	0.0
20	10440000	11560000	5686	10440000	11560000	4527	0.0
20	11560000	12920000	5687	11560000	12880000	4528	0.0294117647059
20	11560000	12920000	5687	12880000	13800000	4529	0.970588235294
20	12920000	13080000	5688	12880000	13800000	4529	0.826086956522
20	13080000	13280000	5689	12880000	13800000	4529	0.782608695652
20	13280000	13560000	5690	12880000	13800000	4529	0.695652173913
20	13560000	13760000	5691	12880000	13800000	4529	0.782608695652
20	13760000	14080000	5692	12880000	13800000	4529	0.95652173913
20	13760000	14080000	5692	13800000	14080000	6151	0.125
20	14080000	15320000	5693	14080000	16760000	4530	0.537313432836
20	15320000	16760000	5694	14080000	16760000	4530	0.462686567164
20	16760000	17480000	5695	16760000	17440000	4531	0.0555555555556
20	16760000	17480000	5695	17440000	17480000	6152	0.944444444444
20	17480000	18000000	5696	17480000	18000000	4532	0.0
20	18000000	18280000	5697	18000000	18280000	4533	0.0
20	18280000	18400000	5698	18280000	18440000	6153	0.25
20	18400000	18560000	5699	18280000	18440000	6153	0.75
20	18400000	18560000	5699	18440000	18560000	4534	0.25
20	18560000	19680000	5700	18560000	19640000	4535	0.0357142857143
20	18560000	19680000	5700	19640000	20040000	4536	0.964285714286
20	19680000	20000000	5701	19640000	20040000	4536	0.2
20	20000000	20640000	5702	19640000	20040000	4536	0.9375
20	20000000	20640000	5702	20040000	20320000	6154	0.5625
20	20000000	20640000	5702	20320000	20600000	4537	0.5625
20	20000000	20640000	5702	20600000	20760000	6155	0.9375
20	20640000	20800000	5703	20600000	20760000	6155	0.25
20	20640000	20800000	5703	20760000	21600000	4538	0.952380952381
20	20800000	21600000	5704	20760000	21600000	4538	0.047619047619
20	21600000	21680000	7065	21600000	22640000	6156	0.923076923077
20	21680000	22280000	5705	21600000	22640000	6156	0.423076923077
20	22280000	22680000	5706	21600000	22640000	6156	0.653846153846
20	22280000	22680000	5706	22640000	23320000	4539	0.941176470588
20	22680000	23320000	5707	22640000	23320000	4539	0.0588235294118
20	23320000	23640000	5708	23320000	23440000	4540	0.625
20	23320000	23640000	5708	23440000	23600000	4541	0.5
20	23320000	23640000	5708	23600000	24960000	4542	0.970588235294
20	23640000	23880000	5709	23600000	24960000	4542	0.823529411765
20	23880000	24920000	5710	23600000	24960000	4542	0.235294117647
20	24920000	24960000	7066	23600000	24960000	4542	0.970588235294
20	24960000	25240000	5711	24960000	25200000	4543	0.142857142857
20	24960000	25240000	5711	25200000	25400000	4544	0.857142857143
20	25240000	25440000	5712	25200000	25400000	4544	0.2
20	25240000	25440000	5712	25400000	25680000	4545	0.857142857143
20	25440000	25720000	5713	25400000	25680000	4545	0.142857142857
20	25440000	25720000	5713	25680000	25760000	6157	0.857142857143
20	25720000	25760000	7067	25680000	25760000	6157	0.5
20	25800000	25840000	7068	25800000	25880000	6158	0.5
20	25840000	26000000	5714	25800000	25880000	6158	0.75
20	25840000	26000000	5714	25880000	26000000	4546	0.25
20	26040000	26080000	7069	26040000	26080000	6159	0.0
20	26080000	26240000	5715	26080000	26200000	4547	0.25
20	26080000	26240000	5715	26200000	26320000	6160	0.75
20	26240000	26320000	7070	26200000	26320000	6160	0.333333333333
20	29400000	29520000	5716	29400000	29560000	4548	0.25
20	29520000	29640000	5717	29400000	29560000	4548	0.75
20	29520000	29640000	5717	29560000	29640000	6161	0.333333333333
20	29800000	30120000	5718	29800000	29920000	4549	0.625
20	29800000	30120000	5718	29920000	30120000	6162	0.375
20	30120000	30400000	5719	30120000	30360000	4550	0.142857142857
20	30120000	30400000	5719	30360000	30720000	4551	0.888888888889
20	30400000	30720000	5720	30360000	30720000	4551	0.111111111111
20	30720000	31040000	5721	30720000	31080000	4552	0.111111111111
20	31040000	31240000	5722	30720000	31080000	4552	0.888888888889
20	31040000	31240000	5722	31080000	31240000	4553	0.2
20	31240000	31400000	5723	31240000	31400000	4554	0.0
20	31400000	31920000	5724	31400000	31920000	4555	0.0
20	31920000	32280000	5725	31920000	32000000	6163	0.777777777778
20	31920000	32280000	5725	32000000	32280000	4556	0.222222222222
20	32280000	32360000	7071	32280000	32720000	4557	0.818181818182
20	32360000	32720000	5726	32280000	32720000	4557	0.181818181818
20	32720000	32840000	5727	32720000	32880000	4558	0.25
20	32840000	33120000	5728	32720000	32880000	4558	0.857142857143
20	32840000	33120000	5728	32880000	33120000	4559	0.142857142857
20	33120000	33400000	5729	33120000	33400000	4560	0.0
20	33400000	33880000	5730	33400000	33880000	4561	0.0
20	33880000	34040000	5731	33880000	34040000	4562	0.0
20	34040000	34280000	5732	34040000	34280000	4563	0.0
20	34280000	34560000	5733	34280000	34560000	4564	0.0
20	34560000	34800000	5734	34560000	34840000	4565	0.142857142857
20	34800000	34880000	7072	34560000	34840000	4565	0.857142857143
20	34800000	34880000	7072	34840000	34880000	6164	0.5
20	34960000	35080000	5735	34960000	35080000	4566	0.0
20	35080000	35240000	5736	35080000	35560000	4567	0.666666666667
20	35240000	35560000	5737	35080000	35560000	4567	0.333333333333
20	35560000	35680000	5738	35560000	35840000	4568	0.571428571429
20	35680000	35840000	7073	35560000	35840000	4568	0.428571428571
20	35840000	36160000	5739	35840000	36160000	4569	0.0
20	36160000	36640000	5740	36160000	37080000	4570	0.478260869565
20	36640000	36920000	5741	36160000	37080000	4570	0.695652173913
20	36920000	37080000	5742	36160000	37080000	4570	0.826086956522
20	37080000	37240000	5743	37080000	37240000	4571	0.0
20	37240000	37560000	5744	37240000	37520000	4572	0.125
